factor,aggregation,architecture,instrument,target_equation,sample,regime,regime_start,regime_end,F_stat,partial_R2,coef,sign,full_sample_sign,sign_stability,p_value,observations,instrument_variance,event_count,shock_abs_sum,shock_concentration_share
timing,qe_event_weighted,weighted_event_quarterly,timing_factor_qe_event_weighted_quarterly_sum,d_wx_shadow_rate,baseline_2005q1_2022q2,pre_qe,2005Q1,2014Q1,0.10828498802619636,0.003174741505303186,0.005924750865521214,positive,negative,unstable_or_unavailable,0.7441236593000113,36,26.16616270706391,112,123.52879291629807,0.5214365078484279
timing,qe_event_weighted,weighted_event_quarterly,timing_factor_qe_event_weighted_quarterly_sum,d_wx_shadow_rate,baseline_2005q1_2022q2,qe_era,2014Q2,2019Q4,0.3992448229370072,0.018656958516081484,0.014224082092677545,positive,negative,unstable_or_unavailable,0.5342983742156285,23,18.220047113726018,49,64.10931087403831,0.27061654528899115
timing,qe_event_weighted,weighted_event_quarterly,timing_factor_qe_event_weighted_quarterly_sum,d_wx_shadow_rate,baseline_2005q1_2022q2,covid,2020Q1,2021Q4,,,,,negative,unstable_or_unavailable,,8,4.16788255734582,16,10.922224677899354,0.046104608970305445
timing,qe_event_weighted,weighted_event_quarterly,timing_factor_qe_event_weighted_quarterly_sum,d_wx_shadow_rate,baseline_2005q1_2022q2,tightening,2022Q1,2025Q4,,,,,negative,unstable_or_unavailable,,2,0.2530283873689123,4,13.634166879958983,0.05755218842076549
timing,qe_event_weighted,weighted_event_quarterly,timing_factor_qe_event_weighted_quarterly_sum,d_dfr_eop,robustness_2005q1_2025q4,pre_qe,2005Q1,2014Q1,0.028130526645616397,0.0008266844581305716,0.0020892668993515847,positive,negative,unstable_or_unavailable,0.8677959898978986,36,26.16616270706391,112,123.52879291629807,0.5214365078484279
timing,qe_event_weighted,weighted_event_quarterly,timing_factor_qe_event_weighted_quarterly_sum,d_dfr_eop,robustness_2005q1_2025q4,qe_era,2014Q2,2019Q4,0.07607891320256245,0.0036097280483659983,-0.0005936199533938754,negative,negative,stable,0.7853792415845575,23,18.220047113726018,49,64.10931087403831,0.27061654528899115
timing,qe_event_weighted,weighted_event_quarterly,timing_factor_qe_event_weighted_quarterly_sum,d_dfr_eop,robustness_2005q1_2025q4,covid,2020Q1,2021Q4,,,,,negative,unstable_or_unavailable,,8,4.16788255734582,16,10.922224677899354,0.046104608970305445
timing,qe_event_weighted,weighted_event_quarterly,timing_factor_qe_event_weighted_quarterly_sum,d_dfr_eop,robustness_2005q1_2025q4,tightening,2022Q1,2025Q4,0.3481578735819872,0.024264987648555215,-0.02851161014098027,negative,negative,stable,0.5645606320001461,16,10.167474836237137,31,38.34060013380541,0.16184233789227565
timing,qe_event_weighted,weighted_event_quarterly,timing_factor_qe_event_weighted_quarterly_sum,d_ln_ecb_assets_ea_stock,robustness_2005q1_2025q4,pre_qe,2005Q1,2014Q1,1.471349543975247,0.04147994262668682,-0.0035444995392607155,negative,negative,stable,0.2334934178807538,36,26.16616270706391,112,123.52879291629807,0.5214365078484279
timing,qe_event_weighted,weighted_event_quarterly,timing_factor_qe_event_weighted_quarterly_sum,d_ln_ecb_assets_ea_stock,robustness_2005q1_2025q4,qe_era,2014Q2,2019Q4,0.15846621141029257,0.007489494268012454,0.0008149878039666195,positive,negative,unstable_or_unavailable,0.6945906321915789,23,18.220047113726018,49,64.10931087403831,0.27061654528899115
timing,qe_event_weighted,weighted_event_quarterly,timing_factor_qe_event_weighted_quarterly_sum,d_ln_ecb_assets_ea_stock,robustness_2005q1_2025q4,covid,2020Q1,2021Q4,,,,,negative,unstable_or_unavailable,,8,4.16788255734582,16,10.922224677899354,0.046104608970305445
timing,qe_event_weighted,weighted_event_quarterly,timing_factor_qe_event_weighted_quarterly_sum,d_ln_ecb_assets_ea_stock,robustness_2005q1_2025q4,tightening,2022Q1,2025Q4,2.2713276069268544,0.13959079810795091,-0.0036372781695212346,negative,negative,stable,0.15401642205261307,16,10.167474836237137,31,38.34060013380541,0.16184233789227565
timing,qe_event_weighted,weighted_event_quarterly,timing_factor_qe_event_weighted_quarterly_sum,d_ecb_assets_ea_qavg,robustness_2005q1_2025q4,pre_qe,2005Q1,2014Q1,1.1702008251882265,0.03327250904834615,-5420.281781265382,negative,negative,stable,0.2869730296387387,36,26.16616270706391,112,123.52879291629807,0.5214365078484279
timing,qe_event_weighted,weighted_event_quarterly,timing_factor_qe_event_weighted_quarterly_sum,d_ecb_assets_ea_qavg,robustness_2005q1_2025q4,qe_era,2014Q2,2019Q4,0.009890430866128298,0.00047075118733594303,597.6762586731052,positive,negative,unstable_or_unavailable,0.9217237369991393,23,18.220047113726018,49,64.10931087403831,0.27061654528899115
timing,qe_event_weighted,weighted_event_quarterly,timing_factor_qe_event_weighted_quarterly_sum,d_ecb_assets_ea_qavg,robustness_2005q1_2025q4,covid,2020Q1,2021Q4,,,,,negative,unstable_or_unavailable,,8,4.16788255734582,16,10.922224677899354,0.046104608970305445
timing,qe_event_weighted,weighted_event_quarterly,timing_factor_qe_event_weighted_quarterly_sum,d_ecb_assets_ea_qavg,robustness_2005q1_2025q4,tightening,2022Q1,2025Q4,0.7134150629779203,0.04848738786503918,-15590.638078897678,negative,negative,stable,0.41251415718149514,16,10.167474836237137,31,38.34060013380541,0.16184233789227565
timing,qe_event_weighted,weighted_event_quarterly,timing_factor_qe_event_weighted_quarterly_sum,d_ln_hh_loans_ea_stock,robustness_2005q1_2025q4,pre_qe,2005Q1,2014Q1,0.8340878307726343,0.023944586544786636,-0.00027571080619219116,negative,negative,stable,0.36752426862041576,36,26.16616270706391,112,123.52879291629807,0.5214365078484279
timing,qe_event_weighted,weighted_event_quarterly,timing_factor_qe_event_weighted_quarterly_sum,d_ln_hh_loans_ea_stock,robustness_2005q1_2025q4,qe_era,2014Q2,2019Q4,2.2685003255314076,0.09749233056684325,0.00022174196479680193,positive,negative,unstable_or_unavailable,0.14692268720571244,23,18.220047113726018,49,64.10931087403831,0.27061654528899115
timing,qe_event_weighted,weighted_event_quarterly,timing_factor_qe_event_weighted_quarterly_sum,d_ln_hh_loans_ea_stock,robustness_2005q1_2025q4,covid,2020Q1,2021Q4,,,,,negative,unstable_or_unavailable,,8,4.16788255734582,16,10.922224677899354,0.046104608970305445
timing,qe_event_weighted,weighted_event_quarterly,timing_factor_qe_event_weighted_quarterly_sum,d_ln_hh_loans_ea_stock,robustness_2005q1_2025q4,tightening,2022Q1,2025Q4,3.1336750650886147,0.1828956749316296,-0.0005452171778980029,negative,negative,stable,0.09845442536482478,16,10.167474836237137,31,38.34060013380541,0.16184233789227565
timing,qe_event_weighted,weighted_event_quarterly,timing_factor_qe_event_weighted_quarterly_sum,d_ln_nfc_loans_ea_stock,robustness_2005q1_2025q4,pre_qe,2005Q1,2014Q1,0.0015796733933499012,4.6458823634774086e-05,2.333058482920474e-05,positive,negative,unstable_or_unavailable,0.9685288116493008,36,26.16616270706391,112,123.52879291629807,0.5214365078484279
timing,qe_event_weighted,weighted_event_quarterly,timing_factor_qe_event_weighted_quarterly_sum,d_ln_nfc_loans_ea_stock,robustness_2005q1_2025q4,qe_era,2014Q2,2019Q4,2.051924903043659,0.08901316968860737,-0.0006109456132811367,negative,negative,stable,0.16673244512147697,23,18.220047113726018,49,64.10931087403831,0.27061654528899115
timing,qe_event_weighted,weighted_event_quarterly,timing_factor_qe_event_weighted_quarterly_sum,d_ln_nfc_loans_ea_stock,robustness_2005q1_2025q4,covid,2020Q1,2021Q4,,,,,negative,unstable_or_unavailable,,8,4.16788255734582,16,10.922224677899354,0.046104608970305445
timing,qe_event_weighted,weighted_event_quarterly,timing_factor_qe_event_weighted_quarterly_sum,d_ln_nfc_loans_ea_stock,robustness_2005q1_2025q4,tightening,2022Q1,2025Q4,0.1339694117236984,0.009478541223711353,-0.0002996134688303915,negative,negative,stable,0.7198230758001999,16,10.167474836237137,31,38.34060013380541,0.16184233789227565
timing,qe_event_weighted,weighted_event_quarterly,timing_factor_qe_event_weighted_quarterly_sum,d_ln_house_price_de_real,robustness_2005q1_2025q4,pre_qe,2005Q1,2014Q1,0.3808902735208175,0.01107854597395834,-0.00016005210626269075,negative,negative,stable,0.5412385268484887,36,26.16616270706391,112,123.52879291629807,0.5214365078484279
timing,qe_event_weighted,weighted_event_quarterly,timing_factor_qe_event_weighted_quarterly_sum,d_ln_house_price_de_real,robustness_2005q1_2025q4,qe_era,2014Q2,2019Q4,3.279661380193271,0.1350785469713649,-0.0007181959917743823,negative,negative,stable,0.08447396755619369,23,18.220047113726018,49,64.10931087403831,0.27061654528899115
timing,qe_event_weighted,weighted_event_quarterly,timing_factor_qe_event_weighted_quarterly_sum,d_ln_house_price_de_real,robustness_2005q1_2025q4,covid,2020Q1,2021Q4,,,,,negative,unstable_or_unavailable,,8,4.16788255734582,16,10.922224677899354,0.046104608970305445
timing,qe_event_weighted,weighted_event_quarterly,timing_factor_qe_event_weighted_quarterly_sum,d_ln_house_price_de_real,robustness_2005q1_2025q4,tightening,2022Q1,2025Q4,0.46342037591522806,0.03204085644132454,0.0011304899258354044,positive,negative,unstable_or_unavailable,0.5071332750983656,16,10.167474836237137,31,38.34060013380541,0.16184233789227565
target,market_magnitude_weighted,weighted_event_quarterly,target_factor_market_magnitude_weighted_quarterly_sum,d_wx_shadow_rate,baseline_2005q1_2022q2,pre_qe,2005Q1,2014Q1,3.144308145940628,0.08465114314652429,0.008239105053798204,positive,positive,stable,0.08515122601656716,36,361.1277125020581,112,252.40191315661534,0.26788552346724753
target,market_magnitude_weighted,weighted_event_quarterly,target_factor_market_magnitude_weighted_quarterly_sum,d_wx_shadow_rate,baseline_2005q1_2022q2,qe_era,2014Q2,2019Q4,0.0004079118133245198,1.9423994764171122e-05,-0.00023034622022327886,negative,positive,unstable_or_unavailable,0.9840770310349778,23,72.33250767771551,49,74.6271610791811,0.07920516869523998
target,market_magnitude_weighted,weighted_event_quarterly,target_factor_market_magnitude_weighted_quarterly_sum,d_wx_shadow_rate,baseline_2005q1_2022q2,covid,2020Q1,2021Q4,,,,,positive,unstable_or_unavailable,,8,1310.4588517360864,16,107.08873173936654,0.11365809633005138
target,market_magnitude_weighted,weighted_event_quarterly,target_factor_market_magnitude_weighted_quarterly_sum,d_wx_shadow_rate,baseline_2005q1_2022q2,tightening,2022Q1,2025Q4,,,,,positive,unstable_or_unavailable,,2,7.483668461858615,4,5.029160422685478,0.005337674566657905
target,market_magnitude_weighted,weighted_event_quarterly,target_factor_market_magnitude_weighted_quarterly_sum,d_dfr_eop,robustness_2005q1_2025q4,pre_qe,2005Q1,2014Q1,2.796585732667554,0.07600122883642381,0.005394883404359041,positive,positive,stable,0.10364459328691555,36,361.1277125020581,112,252.40191315661534,0.26788552346724753
target,market_magnitude_weighted,weighted_event_quarterly,target_factor_market_magnitude_weighted_quarterly_sum,d_dfr_eop,robustness_2005q1_2025q4,qe_era,2014Q2,2019Q4,0.04097913150163188,0.0019475867185419957,-0.00021884046933597288,negative,positive,unstable_or_unavailable,0.8415265611542435,23,72.33250767771551,49,74.6271610791811,0.07920516869523998
target,market_magnitude_weighted,weighted_event_quarterly,target_factor_market_magnitude_weighted_quarterly_sum,d_dfr_eop,robustness_2005q1_2025q4,covid,2020Q1,2021Q4,,,,,positive,unstable_or_unavailable,,8,1310.4588517360864,16,107.08873173936654,0.11365809633005138
target,market_magnitude_weighted,weighted_event_quarterly,target_factor_market_magnitude_weighted_quarterly_sum,d_dfr_eop,robustness_2005q1_2025q4,tightening,2022Q1,2025Q4,3.376212224339601,0.19430081658477885,0.0027476451554176535,positive,positive,stable,0.08745874554638997,16,8766.573035315432,31,508.0828396206591,0.5392512115074612
target,market_magnitude_weighted,weighted_event_quarterly,target_factor_market_magnitude_weighted_quarterly_sum,d_ln_ecb_assets_ea_stock,robustness_2005q1_2025q4,pre_qe,2005Q1,2014Q1,0.3319580039186108,0.009669067050609858,0.00046086725822304066,positive,negative,unstable_or_unavailable,0.5683030848874606,36,361.1277125020581,112,252.40191315661534,0.26788552346724753
target,market_magnitude_weighted,weighted_event_quarterly,target_factor_market_magnitude_weighted_quarterly_sum,d_ln_ecb_assets_ea_stock,robustness_2005q1_2025q4,qe_era,2014Q2,2019Q4,1.1025375191813815,0.04988284798632553,0.0010556220924474507,positive,negative,unstable_or_unavailable,0.3056441056962546,23,72.33250767771551,49,74.6271610791811,0.07920516869523998
target,market_magnitude_weighted,weighted_event_quarterly,target_factor_market_magnitude_weighted_quarterly_sum,d_ln_ecb_assets_ea_stock,robustness_2005q1_2025q4,covid,2020Q1,2021Q4,,,,,negative,unstable_or_unavailable,,8,1310.4588517360864,16,107.08873173936654,0.11365809633005138
target,market_magnitude_weighted,weighted_event_quarterly,target_factor_market_magnitude_weighted_quarterly_sum,d_ln_ecb_assets_ea_stock,robustness_2005q1_2025q4,tightening,2022Q1,2025Q4,0.0017336040168349873,0.00012381352665770252,-3.6891285890392085e-06,negative,negative,stable,0.9673763998027345,16,8766.573035315432,31,508.0828396206591,0.5392512115074612
target,market_magnitude_weighted,weighted_event_quarterly,target_factor_market_magnitude_weighted_quarterly_sum,d_ecb_assets_ea_qavg,robustness_2005q1_2025q4,pre_qe,2005Q1,2014Q1,0.48385578622196596,0.014031371353063444,-947.9313066542735,negative,negative,stable,0.4914084551623098,36,361.1277125020581,112,252.40191315661534,0.26788552346724753
target,market_magnitude_weighted,weighted_event_quarterly,target_factor_market_magnitude_weighted_quarterly_sum,d_ecb_assets_ea_qavg,robustness_2005q1_2025q4,qe_era,2014Q2,2019Q4,2.1211947177076906,0.09174243561398425,4187.582850734357,positive,negative,unstable_or_unavailable,0.16006303328143245,23,72.33250767771551,49,74.6271610791811,0.07920516869523998
target,market_magnitude_weighted,weighted_event_quarterly,target_factor_market_magnitude_weighted_quarterly_sum,d_ecb_assets_ea_qavg,robustness_2005q1_2025q4,covid,2020Q1,2021Q4,,,,,negative,unstable_or_unavailable,,8,1310.4588517360864,16,107.08873173936654,0.11365809633005138
target,market_magnitude_weighted,weighted_event_quarterly,target_factor_market_magnitude_weighted_quarterly_sum,d_ecb_assets_ea_qavg,robustness_2005q1_2025q4,tightening,2022Q1,2025Q4,11.590330957279159,0.4529183689194256,-1622.748022643863,negative,negative,stable,0.004274818766107554,16,8766.573035315432,31,508.0828396206591,0.5392512115074612
target,market_magnitude_weighted,weighted_event_quarterly,target_factor_market_magnitude_weighted_quarterly_sum,d_ln_hh_loans_ea_stock,robustness_2005q1_2025q4,pre_qe,2005Q1,2014Q1,1.576242134071215,0.04430603232716517,0.00010100183534095143,positive,negative,unstable_or_unavailable,0.21786300129611375,36,361.1277125020581,112,252.40191315661534,0.26788552346724753
target,market_magnitude_weighted,weighted_event_quarterly,target_factor_market_magnitude_weighted_quarterly_sum,d_ln_hh_loans_ea_stock,robustness_2005q1_2025q4,qe_era,2014Q2,2019Q4,3.1957487833212164,0.13207893716949698,0.00012953509109831283,positive,negative,unstable_or_unavailable,0.08827158964670005,23,72.33250767771551,49,74.6271610791811,0.07920516869523998
target,market_magnitude_weighted,weighted_event_quarterly,target_factor_market_magnitude_weighted_quarterly_sum,d_ln_hh_loans_ea_stock,robustness_2005q1_2025q4,covid,2020Q1,2021Q4,,,,,negative,unstable_or_unavailable,,8,1310.4588517360864,16,107.08873173936654,0.11365809633005138
target,market_magnitude_weighted,weighted_event_quarterly,target_factor_market_magnitude_weighted_quarterly_sum,d_ln_hh_loans_ea_stock,robustness_2005q1_2025q4,tightening,2022Q1,2025Q4,0.21513021243030295,0.015133889680601316,-5.341149327322626e-06,negative,negative,stable,0.64990516743483,16,8766.573035315432,31,508.0828396206591,0.5392512115074612
target,market_magnitude_weighted,weighted_event_quarterly,target_factor_market_magnitude_weighted_quarterly_sum,d_ln_nfc_loans_ea_stock,robustness_2005q1_2025q4,pre_qe,2005Q1,2014Q1,0.9958167055616033,0.028455306928251975,0.00015549659258798013,positive,positive,stable,0.3253743312477878,36,361.1277125020581,112,252.40191315661534,0.26788552346724753
target,market_magnitude_weighted,weighted_event_quarterly,target_factor_market_magnitude_weighted_quarterly_sum,d_ln_nfc_loans_ea_stock,robustness_2005q1_2025q4,qe_era,2014Q2,2019Q4,0.4128030603767762,0.019278328914379535,0.00014269806940146601,positive,positive,stable,0.5275031197224007,23,72.33250767771551,49,74.6271610791811,0.07920516869523998
target,market_magnitude_weighted,weighted_event_quarterly,target_factor_market_magnitude_weighted_quarterly_sum,d_ln_nfc_loans_ea_stock,robustness_2005q1_2025q4,covid,2020Q1,2021Q4,,,,,positive,unstable_or_unavailable,,8,1310.4588517360864,16,107.08873173936654,0.11365809633005138
target,market_magnitude_weighted,weighted_event_quarterly,target_factor_market_magnitude_weighted_quarterly_sum,d_ln_nfc_loans_ea_stock,robustness_2005q1_2025q4,tightening,2022Q1,2025Q4,0.01090315830135696,0.0007781909687168824,2.9236494560345442e-06,positive,positive,stable,0.9183186694250548,16,8766.573035315432,31,508.0828396206591,0.5392512115074612
target,market_magnitude_weighted,weighted_event_quarterly,target_factor_market_magnitude_weighted_quarterly_sum,d_ln_house_price_de_real,robustness_2005q1_2025q4,pre_qe,2005Q1,2014Q1,0.0003567087808779539,1.0491324662656578e-05,1.3264255953984044e-06,positive,negative,unstable_or_unavailable,0.9850418631695466,36,361.1277125020581,112,252.40191315661534,0.26788552346724753
target,market_magnitude_weighted,weighted_event_quarterly,target_factor_market_magnitude_weighted_quarterly_sum,d_ln_house_price_de_real,robustness_2005q1_2025q4,qe_era,2014Q2,2019Q4,3.452126259011759,0.1411789806107143,0.0003685044991651858,positive,negative,unstable_or_unavailable,0.07724749710072494,23,72.33250767771551,49,74.6271610791811,0.07920516869523998
target,market_magnitude_weighted,weighted_event_quarterly,target_factor_market_magnitude_weighted_quarterly_sum,d_ln_house_price_de_real,robustness_2005q1_2025q4,covid,2020Q1,2021Q4,,,,,negative,unstable_or_unavailable,,8,1310.4588517360864,16,107.08873173936654,0.11365809633005138
target,market_magnitude_weighted,weighted_event_quarterly,target_factor_market_magnitude_weighted_quarterly_sum,d_ln_house_price_de_real,robustness_2005q1_2025q4,tightening,2022Q1,2025Q4,1.3629194987263311,0.08871487602596137,-6.406258942251577e-05,negative,negative,stable,0.26253145187066285,16,8766.573035315432,31,508.0828396206591,0.5392512115074612
target,crisis_weighted,weighted_event_quarterly,target_factor_crisis_weighted_quarterly_sum,d_wx_shadow_rate,baseline_2005q1_2022q2,pre_qe,2005Q1,2014Q1,0.50069809915689,0.014512694720491055,-0.01891983711160334,negative,negative,stable,0.48401606015749427,36,11.727543833657906,112,88.70806112744233,0.3715979758987461
target,crisis_weighted,weighted_event_quarterly,target_factor_crisis_weighted_quarterly_sum,d_wx_shadow_rate,baseline_2005q1_2022q2,qe_era,2014Q2,2019Q4,0.021628356963224255,0.001028862112675494,-0.004906715492537472,negative,negative,stable,0.8844828352230445,23,8.443695652513206,49,38.5488711638814,0.16148118125477154
target,crisis_weighted,weighted_event_quarterly,target_factor_crisis_weighted_quarterly_sum,d_wx_shadow_rate,baseline_2005q1_2022q2,covid,2020Q1,2021Q4,,,,,negative,unstable_or_unavailable,,8,34.24028462307107,16,23.873762265326498,0.10000716532557333
target,crisis_weighted,weighted_event_quarterly,target_factor_crisis_weighted_quarterly_sum,d_wx_shadow_rate,baseline_2005q1_2022q2,tightening,2022Q1,2025Q4,,,,,negative,unstable_or_unavailable,,2,2.9700991587436647,4,5.96533948730894,0.024988800914589205
target,crisis_weighted,weighted_event_quarterly,target_factor_crisis_weighted_quarterly_sum,d_dfr_eop,robustness_2005q1_2025q4,pre_qe,2005Q1,2014Q1,0.36349126217371897,0.010577832717883326,-0.011162201023181908,negative,positive,unstable_or_unavailable,0.550574345992258,36,11.727543833657906,112,88.70806112744233,0.3715979758987461
target,crisis_weighted,weighted_event_quarterly,target_factor_crisis_weighted_quarterly_sum,d_dfr_eop,robustness_2005q1_2025q4,qe_era,2014Q2,2019Q4,1.1240089061217977,0.05080493824113315,-0.003271392657994657,negative,positive,unstable_or_unavailable,0.30109903144746586,23,8.443695652513206,49,38.5488711638814,0.16148118125477154
target,crisis_weighted,weighted_event_quarterly,target_factor_crisis_weighted_quarterly_sum,d_dfr_eop,robustness_2005q1_2025q4,covid,2020Q1,2021Q4,,,,,positive,unstable_or_unavailable,,8,34.24028462307107,16,23.873762265326498,0.10000716532557333
target,crisis_weighted,weighted_event_quarterly,target_factor_crisis_weighted_quarterly_sum,d_dfr_eop,robustness_2005q1_2025q4,tightening,2022Q1,2025Q4,6.081057503006478,0.30282556095942853,0.032352332793056576,positive,positive,stable,0.027194194558222057,16,98.55027656229552,31,87.58982299432188,0.366913677520909
target,crisis_weighted,weighted_event_quarterly,target_factor_crisis_weighted_quarterly_sum,d_ln_ecb_assets_ea_stock,robustness_2005q1_2025q4,pre_qe,2005Q1,2014Q1,5.960084300519124,0.1491509441195472,0.010038673031378837,positive,positive,stable,0.019991614651711044,36,11.727543833657906,112,88.70806112744233,0.3715979758987461
target,crisis_weighted,weighted_event_quarterly,target_factor_crisis_weighted_quarterly_sum,d_ln_ecb_assets_ea_stock,robustness_2005q1_2025q4,qe_era,2014Q2,2019Q4,0.21257738293405937,0.010021289685669319,0.0013848257611269181,positive,positive,stable,0.6494942927774151,23,8.443695652513206,49,38.5488711638814,0.16148118125477154
target,crisis_weighted,weighted_event_quarterly,target_factor_crisis_weighted_quarterly_sum,d_ln_ecb_assets_ea_stock,robustness_2005q1_2025q4,covid,2020Q1,2021Q4,,,,,positive,unstable_or_unavailable,,8,34.24028462307107,16,23.873762265326498,0.10000716532557333
target,crisis_weighted,weighted_event_quarterly,target_factor_crisis_weighted_quarterly_sum,d_ln_ecb_assets_ea_stock,robustness_2005q1_2025q4,tightening,2022Q1,2025Q4,0.06519680428036528,0.004635328263627594,0.0002128952628184621,positive,positive,stable,0.8021760906175113,16,98.55027656229552,31,87.58982299432188,0.366913677520909
target,crisis_weighted,weighted_event_quarterly,target_factor_crisis_weighted_quarterly_sum,d_ecb_assets_ea_qavg,robustness_2005q1_2025q4,pre_qe,2005Q1,2014Q1,1.8797311957420404,0.052389779217886505,10158.50567956186,positive,negative,unstable_or_unavailable,0.1793473397617303,36,11.727543833657906,112,88.70806112744233,0.3715979758987461
target,crisis_weighted,weighted_event_quarterly,target_factor_crisis_weighted_quarterly_sum,d_ecb_assets_ea_qavg,robustness_2005q1_2025q4,qe_era,2014Q2,2019Q4,1.033905525148289,0.04692338922703676,8765.434356034755,positive,negative,unstable_or_unavailable,0.3208155975208085,23,8.443695652513206,49,38.5488711638814,0.16148118125477154
target,crisis_weighted,weighted_event_quarterly,target_factor_crisis_weighted_quarterly_sum,d_ecb_assets_ea_qavg,robustness_2005q1_2025q4,covid,2020Q1,2021Q4,,,,,negative,unstable_or_unavailable,,8,34.24028462307107,16,23.873762265326498,0.10000716532557333
target,crisis_weighted,weighted_event_quarterly,target_factor_crisis_weighted_quarterly_sum,d_ecb_assets_ea_qavg,robustness_2005q1_2025q4,tightening,2022Q1,2025Q4,10.152014388318301,0.4203382055464726,-14744.38145864812,negative,negative,stable,0.006598886173164926,16,98.55027656229552,31,87.58982299432188,0.366913677520909
target,crisis_weighted,weighted_event_quarterly,target_factor_crisis_weighted_quarterly_sum,d_ln_hh_loans_ea_stock,robustness_2005q1_2025q4,pre_qe,2005Q1,2014Q1,0.06859287670499534,0.002013375690426502,-0.0001194098031076663,negative,negative,stable,0.7949768994294486,36,11.727543833657906,112,88.70806112744233,0.3715979758987461
target,crisis_weighted,weighted_event_quarterly,target_factor_crisis_weighted_quarterly_sum,d_ln_hh_loans_ea_stock,robustness_2005q1_2025q4,qe_era,2014Q2,2019Q4,1.8602295900537476,0.08137405544094423,0.00029758710446824014,positive,negative,unstable_or_unavailable,0.18704002287335403,23,8.443695652513206,49,38.5488711638814,0.16148118125477154
target,crisis_weighted,weighted_event_quarterly,target_factor_crisis_weighted_quarterly_sum,d_ln_hh_loans_ea_stock,robustness_2005q1_2025q4,covid,2020Q1,2021Q4,,,,,negative,unstable_or_unavailable,,8,34.24028462307107,16,23.873762265326498,0.10000716532557333
target,crisis_weighted,weighted_event_quarterly,target_factor_crisis_weighted_quarterly_sum,d_ln_hh_loans_ea_stock,robustness_2005q1_2025q4,tightening,2022Q1,2025Q4,0.337797883922128,0.023559955765656452,-6.285396473129846e-05,negative,negative,stable,0.5703425094069843,16,98.55027656229552,31,87.58982299432188,0.366913677520909
target,crisis_weighted,weighted_event_quarterly,target_factor_crisis_weighted_quarterly_sum,d_ln_nfc_loans_ea_stock,robustness_2005q1_2025q4,pre_qe,2005Q1,2014Q1,0.18773192384277165,0.005491207321414793,-0.00037883744274021914,negative,positive,unstable_or_unavailable,0.6675476044071746,36,11.727543833657906,112,88.70806112744233,0.3715979758987461
target,crisis_weighted,weighted_event_quarterly,target_factor_crisis_weighted_quarterly_sum,d_ln_nfc_loans_ea_stock,robustness_2005q1_2025q4,qe_era,2014Q2,2019Q4,0.5970835564877731,0.02764649008863092,0.0005001541552669198,positive,positive,stable,0.4483032109067539,23,8.443695652513206,49,38.5488711638814,0.16148118125477154
target,crisis_weighted,weighted_event_quarterly,target_factor_crisis_weighted_quarterly_sum,d_ln_nfc_loans_ea_stock,robustness_2005q1_2025q4,covid,2020Q1,2021Q4,,,,,positive,unstable_or_unavailable,,8,34.24028462307107,16,23.873762265326498,0.10000716532557333
target,crisis_weighted,weighted_event_quarterly,target_factor_crisis_weighted_quarterly_sum,d_ln_nfc_loans_ea_stock,robustness_2005q1_2025q4,tightening,2022Q1,2025Q4,0.19470071393377986,0.013716436708148276,0.00011576808849252011,positive,positive,stable,0.6657708568576234,16,98.55027656229552,31,87.58982299432188,0.366913677520909
target,crisis_weighted,weighted_event_quarterly,target_factor_crisis_weighted_quarterly_sum,d_ln_house_price_de_real,robustness_2005q1_2025q4,pre_qe,2005Q1,2014Q1,0.5937173450363049,0.017162577213503616,0.00029753545089787636,positive,negative,unstable_or_unavailable,0.4463066963755341,36,11.727543833657906,112,88.70806112744233,0.3715979758987461
target,crisis_weighted,weighted_event_quarterly,target_factor_crisis_weighted_quarterly_sum,d_ln_house_price_de_real,robustness_2005q1_2025q4,qe_era,2014Q2,2019Q4,4.532722814630535,0.1775260260152605,0.001209453748332947,positive,negative,unstable_or_unavailable,0.045250830526757053,23,8.443695652513206,49,38.5488711638814,0.16148118125477154
target,crisis_weighted,weighted_event_quarterly,target_factor_crisis_weighted_quarterly_sum,d_ln_house_price_de_real,robustness_2005q1_2025q4,covid,2020Q1,2021Q4,,,,,negative,unstable_or_unavailable,,8,34.24028462307107,16,23.873762265326498,0.10000716532557333
target,crisis_weighted,weighted_event_quarterly,target_factor_crisis_weighted_quarterly_sum,d_ln_house_price_de_real,robustness_2005q1_2025q4,tightening,2022Q1,2025Q4,1.3161313953502105,0.08593105931108504,-0.0005946581161699754,negative,negative,stable,0.2705156978275209,16,98.55027656229552,31,87.58982299432188,0.366913677520909
target,qe_event_weighted,weighted_event_quarterly,target_factor_qe_event_weighted_quarterly_sum,d_wx_shadow_rate,baseline_2005q1_2022q2,pre_qe,2005Q1,2014Q1,0.9601620244150089,0.027464461513206487,-0.03684295594134647,negative,negative,stable,0.3340674156541551,36,5.8572337511267945,112,69.20088954858981,0.21893334394267508
target,qe_event_weighted,weighted_event_quarterly,target_factor_qe_event_weighted_quarterly_sum,d_wx_shadow_rate,baseline_2005q1_2022q2,qe_era,2014Q2,2019Q4,0.29693113579794767,0.013942437711076457,-0.006975805556463865,negative,negative,stable,0.5915533774461406,23,56.611821647131336,49,91.21779364892643,0.28858901555896743
