system,nobs,sample_start,sample_end,variables,det_order,k_ar_diff,r_null,trace_stat,trace_crit_95,trace_reject_95,maxeig_stat,maxeig_crit_95,maxeig_reject_95,selected_trace_rank_5pct,selected_maxeig_rank_5pct,error
credit_assets_demand_constructed,84,2005-03-31,2025-12-31,"ln_hh_loans_ea_stock,ln_nfc_loans_ea_stock,ln_house_price_de_real,ln_compensation_ea20_real,ln_retail_de_chained_index",-1,2,1,36.05291787248423,40.1749,False,15.986302019995504,24.1592,False,1,1,
credit_assets_demand_constructed,84,2005-03-31,2025-12-31,"ln_hh_loans_ea_stock,ln_nfc_loans_ea_stock,ln_house_price_de_real,ln_compensation_ea20_real,ln_retail_de_chained_index",-1,2,2,20.066615852488724,24.2761,False,13.157952033548934,17.7961,False,1,1,
credit_assets_demand_constructed,84,2005-03-31,2025-12-31,"ln_hh_loans_ea_stock,ln_nfc_loans_ea_stock,ln_house_price_de_real,ln_compensation_ea20_real,ln_retail_de_chained_index",-1,2,3,6.908663818939791,12.3212,False,4.405421078651625,11.2246,False,1,1,
credit_assets_demand_constructed,84,2005-03-31,2025-12-31,"ln_hh_loans_ea_stock,ln_nfc_loans_ea_stock,ln_house_price_de_real,ln_compensation_ea20_real,ln_retail_de_chained_index",-1,2,4,2.5032427402881656,4.1296,False,2.5032427402881656,4.1296,False,1,1,
credit_assets_demand_constructed,84,2005-03-31,2025-12-31,"ln_hh_loans_ea_stock,ln_nfc_loans_ea_stock,ln_house_price_de_real,ln_compensation_ea20_real,ln_retail_de_chained_index",0,1,0,127.19424447377511,69.8189,True,76.87979675649557,33.8777,True,2,2,
credit_assets_demand_constructed,84,2005-03-31,2025-12-31,"ln_hh_loans_ea_stock,ln_nfc_loans_ea_stock,ln_house_price_de_real,ln_compensation_ea20_real,ln_retail_de_chained_index",0,1,1,50.314447717279556,47.8545,True,36.31758967107404,27.5858,True,2,2,
credit_assets_demand_constructed,84,2005-03-31,2025-12-31,"ln_hh_loans_ea_stock,ln_nfc_loans_ea_stock,ln_house_price_de_real,ln_compensation_ea20_real,ln_retail_de_chained_index",0,1,2,13.996858046205519,29.7961,False,9.117165219870959,21.1314,False,2,2,
credit_assets_demand_constructed,84,2005-03-31,2025-12-31,"ln_hh_loans_ea_stock,ln_nfc_loans_ea_stock,ln_house_price_de_real,ln_compensation_ea20_real,ln_retail_de_chained_index",0,1,3,4.879692826334561,15.4943,False,4.077184577998799,14.2639,False,2,2,
credit_assets_demand_constructed,84,2005-03-31,2025-12-31,"ln_hh_loans_ea_stock,ln_nfc_loans_ea_stock,ln_house_price_de_real,ln_compensation_ea20_real,ln_retail_de_chained_index",0,1,4,0.8025082483357626,3.8415,False,0.8025082483357626,3.8415,False,2,2,
credit_assets_demand_constructed,84,2005-03-31,2025-12-31,"ln_hh_loans_ea_stock,ln_nfc_loans_ea_stock,ln_house_price_de_real,ln_compensation_ea20_real,ln_retail_de_chained_index",0,2,0,102.97207900518772,69.8189,True,66.21073292255072,33.8777,True,1,1,
credit_assets_demand_constructed,84,2005-03-31,2025-12-31,"ln_hh_loans_ea_stock,ln_nfc_loans_ea_stock,ln_house_price_de_real,ln_compensation_ea20_real,ln_retail_de_chained_index",0,2,1,36.761346082637004,47.8545,False,19.840031040549636,27.5858,False,1,1,
credit_assets_demand_constructed,84,2005-03-31,2025-12-31,"ln_hh_loans_ea_stock,ln_nfc_loans_ea_stock,ln_house_price_de_real,ln_compensation_ea20_real,ln_retail_de_chained_index",0,2,2,16.921315042087365,29.7961,False,12.116702361433791,21.1314,False,1,1,
credit_assets_demand_constructed,84,2005-03-31,2025-12-31,"ln_hh_loans_ea_stock,ln_nfc_loans_ea_stock,ln_house_price_de_real,ln_compensation_ea20_real,ln_retail_de_chained_index",0,2,3,4.804612680653572,15.4943,False,4.792223571377185,14.2639,False,1,1,
credit_assets_demand_constructed,84,2005-03-31,2025-12-31,"ln_hh_loans_ea_stock,ln_nfc_loans_ea_stock,ln_house_price_de_real,ln_compensation_ea20_real,ln_retail_de_chained_index",0,2,4,0.012389109276387533,3.8415,False,0.012389109276387533,3.8415,False,1,1,
credit_assets_demand_constructed,84,2005-03-31,2025-12-31,"ln_hh_loans_ea_stock,ln_nfc_loans_ea_stock,ln_house_price_de_real,ln_compensation_ea20_real,ln_retail_de_chained_index",1,1,0,114.3856059206808,79.3422,True,49.323270726449174,37.1646,True,2,2,
credit_assets_demand_constructed,84,2005-03-31,2025-12-31,"ln_hh_loans_ea_stock,ln_nfc_loans_ea_stock,ln_house_price_de_real,ln_compensation_ea20_real,ln_retail_de_chained_index",1,1,1,65.06233519423165,55.2459,True,38.073810754942855,30.8151,True,2,2,
credit_assets_demand_constructed,84,2005-03-31,2025-12-31,"ln_hh_loans_ea_stock,ln_nfc_loans_ea_stock,ln_house_price_de_real,ln_compensation_ea20_real,ln_retail_de_chained_index",1,1,2,26.98852443928878,35.0116,False,16.031459689331705,24.2522,False,2,2,
credit_assets_demand_constructed,84,2005-03-31,2025-12-31,"ln_hh_loans_ea_stock,ln_nfc_loans_ea_stock,ln_house_price_de_real,ln_compensation_ea20_real,ln_retail_de_chained_index",1,1,3,10.957064749957077,18.3985,False,7.812064107222568,17.1481,False,2,2,
credit_assets_demand_constructed,84,2005-03-31,2025-12-31,"ln_hh_loans_ea_stock,ln_nfc_loans_ea_stock,ln_house_price_de_real,ln_compensation_ea20_real,ln_retail_de_chained_index",1,1,4,3.145000642734508,3.8415,False,3.145000642734508,3.8415,False,2,2,
credit_assets_demand_constructed,84,2005-03-31,2025-12-31,"ln_hh_loans_ea_stock,ln_nfc_loans_ea_stock,ln_house_price_de_real,ln_compensation_ea20_real,ln_retail_de_chained_index",1,2,0,93.17295667776406,79.3422,True,47.87120852153347,37.1646,True,1,1,
credit_assets_demand_constructed,84,2005-03-31,2025-12-31,"ln_hh_loans_ea_stock,ln_nfc_loans_ea_stock,ln_house_price_de_real,ln_compensation_ea20_real,ln_retail_de_chained_index",1,2,1,45.30174815623059,55.2459,False,26.04085891402889,30.8151,False,1,1,
credit_assets_demand_constructed,84,2005-03-31,2025-12-31,"ln_hh_loans_ea_stock,ln_nfc_loans_ea_stock,ln_house_price_de_real,ln_compensation_ea20_real,ln_retail_de_chained_index",1,2,2,19.260889242201696,35.0116,False,11.135606420836769,24.2522,False,1,1,
credit_assets_demand_constructed,84,2005-03-31,2025-12-31,"ln_hh_loans_ea_stock,ln_nfc_loans_ea_stock,ln_house_price_de_real,ln_compensation_ea20_real,ln_retail_de_chained_index",1,2,3,8.125282821364927,18.3985,False,6.671326150122445,17.1481,False,1,1,
credit_assets_demand_constructed,84,2005-03-31,2025-12-31,"ln_hh_loans_ea_stock,ln_nfc_loans_ea_stock,ln_house_price_de_real,ln_compensation_ea20_real,ln_retail_de_chained_index",1,2,4,1.4539566712424818,3.8415,False,1.4539566712424818,3.8415,False,1,1,
not_recommended_with_shadow_rate,70,2005-03-31,2022-06-30,"wx_shadow_rate,ln_hh_loans_ea_stock,ln_nfc_loans_ea_stock,ln_house_price_de_real,ln_compensation_ea20_real",-1,1,0,147.68438166048406,60.0627,True,92.93143061947013,30.4428,True,2,2,
not_recommended_with_shadow_rate,70,2005-03-31,2022-06-30,"wx_shadow_rate,ln_hh_loans_ea_stock,ln_nfc_loans_ea_stock,ln_house_price_de_real,ln_compensation_ea20_real",-1,1,1,54.75295104101388,40.1749,True,36.301299652531966,24.1592,True,2,2,
not_recommended_with_shadow_rate,70,2005-03-31,2022-06-30,"wx_shadow_rate,ln_hh_loans_ea_stock,ln_nfc_loans_ea_stock,ln_house_price_de_real,ln_compensation_ea20_real",-1,1,2,18.451651388481913,24.2761,False,13.23908455437862,17.7961,False,2,2,
not_recommended_with_shadow_rate,70,2005-03-31,2022-06-30,"wx_shadow_rate,ln_hh_loans_ea_stock,ln_nfc_loans_ea_stock,ln_house_price_de_real,ln_compensation_ea20_real",-1,1,3,5.21256683410329,12.3212,False,4.53931478227549,11.2246,False,2,2,
not_recommended_with_shadow_rate,70,2005-03-31,2022-06-30,"wx_shadow_rate,ln_hh_loans_ea_stock,ln_nfc_loans_ea_stock,ln_house_price_de_real,ln_compensation_ea20_real",-1,1,4,0.6732520518278002,4.1296,False,0.6732520518278002,4.1296,False,2,2,
not_recommended_with_shadow_rate,70,2005-03-31,2022-06-30,"wx_shadow_rate,ln_hh_loans_ea_stock,ln_nfc_loans_ea_stock,ln_house_price_de_real,ln_compensation_ea20_real",-1,2,0,123.98673769359156,60.0627,True,82.11725165577225,30.4428,True,2,1,
not_recommended_with_shadow_rate,70,2005-03-31,2022-06-30,"wx_shadow_rate,ln_hh_loans_ea_stock,ln_nfc_loans_ea_stock,ln_house_price_de_real,ln_compensation_ea20_real",-1,2,1,41.869486037819314,40.1749,True,23.3527192220808,24.1592,False,2,1,
not_recommended_with_shadow_rate,70,2005-03-31,2022-06-30,"wx_shadow_rate,ln_hh_loans_ea_stock,ln_nfc_loans_ea_stock,ln_house_price_de_real,ln_compensation_ea20_real",-1,2,2,18.516766815738517,24.2761,False,10.904556093861988,17.7961,False,2,1,
not_recommended_with_shadow_rate,70,2005-03-31,2022-06-30,"wx_shadow_rate,ln_hh_loans_ea_stock,ln_nfc_loans_ea_stock,ln_house_price_de_real,ln_compensation_ea20_real",-1,2,3,7.612210721876526,12.3212,False,7.408792066750447,11.2246,False,2,1,
not_recommended_with_shadow_rate,70,2005-03-31,2022-06-30,"wx_shadow_rate,ln_hh_loans_ea_stock,ln_nfc_loans_ea_stock,ln_house_price_de_real,ln_compensation_ea20_real",-1,2,4,0.20341865512607957,4.1296,False,0.20341865512607957,4.1296,False,2,1,
not_recommended_with_shadow_rate,70,2005-03-31,2022-06-30,"wx_shadow_rate,ln_hh_loans_ea_stock,ln_nfc_loans_ea_stock,ln_house_price_de_real,ln_compensation_ea20_real",0,1,0,126.2774833903322,69.8189,True,66.86247620592871,33.8777,True,2,2,
not_recommended_with_shadow_rate,70,2005-03-31,2022-06-30,"wx_shadow_rate,ln_hh_loans_ea_stock,ln_nfc_loans_ea_stock,ln_house_price_de_real,ln_compensation_ea20_real",0,1,1,59.41500718440348,47.8545,True,30.94539231605244,27.5858,True,2,2,
not_recommended_with_shadow_rate,70,2005-03-31,2022-06-30,"wx_shadow_rate,ln_hh_loans_ea_stock,ln_nfc_loans_ea_stock,ln_house_price_de_real,ln_compensation_ea20_real",0,1,2,28.469614868351048,29.7961,False,16.673581453680825,21.1314,False,2,2,
not_recommended_with_shadow_rate,70,2005-03-31,2022-06-30,"wx_shadow_rate,ln_hh_loans_ea_stock,ln_nfc_loans_ea_stock,ln_house_price_de_real,ln_compensation_ea20_real",0,1,3,11.79603341467022,15.4943,False,7.975186789976032,14.2639,False,2,2,
not_recommended_with_shadow_rate,70,2005-03-31,2022-06-30,"wx_shadow_rate,ln_hh_loans_ea_stock,ln_nfc_loans_ea_stock,ln_house_price_de_real,ln_compensation_ea20_real",0,1,4,3.8208466246941866,3.8415,False,3.8208466246941866,3.8415,False,2,2,
not_recommended_with_shadow_rate,70,2005-03-31,2022-06-30,"wx_shadow_rate,ln_hh_loans_ea_stock,ln_nfc_loans_ea_stock,ln_house_price_de_real,ln_compensation_ea20_real",0,2,0,121.17319025183174,69.8189,True,73.12478996882206,33.8777,True,2,1,
not_recommended_with_shadow_rate,70,2005-03-31,2022-06-30,"wx_shadow_rate,ln_hh_loans_ea_stock,ln_nfc_loans_ea_stock,ln_house_price_de_real,ln_compensation_ea20_real",0,2,1,48.04840028300967,47.8545,True,25.148573450521052,27.5858,False,2,1,
not_recommended_with_shadow_rate,70,2005-03-31,2022-06-30,"wx_shadow_rate,ln_hh_loans_ea_stock,ln_nfc_loans_ea_stock,ln_house_price_de_real,ln_compensation_ea20_real",0,2,2,22.899826832488618,29.7961,False,13.025625559977378,21.1314,False,2,1,
not_recommended_with_shadow_rate,70,2005-03-31,2022-06-30,"wx_shadow_rate,ln_hh_loans_ea_stock,ln_nfc_loans_ea_stock,ln_house_price_de_real,ln_compensation_ea20_real",0,2,3,9.874201272511243,15.4943,False,7.225143917207554,14.2639,False,2,1,
not_recommended_with_shadow_rate,70,2005-03-31,2022-06-30,"wx_shadow_rate,ln_hh_loans_ea_stock,ln_nfc_loans_ea_stock,ln_house_price_de_real,ln_compensation_ea20_real",0,2,4,2.6490573553036896,3.8415,False,2.6490573553036896,3.8415,False,2,1,
not_recommended_with_shadow_rate,70,2005-03-31,2022-06-30,"wx_shadow_rate,ln_hh_loans_ea_stock,ln_nfc_loans_ea_stock,ln_house_price_de_real,ln_compensation_ea20_real",1,1,0,123.65769767864367,79.3422,True,64.63585693976876,37.1646,True,2,2,
not_recommended_with_shadow_rate,70,2005-03-31,2022-06-30,"wx_shadow_rate,ln_hh_loans_ea_stock,ln_nfc_loans_ea_stock,ln_house_price_de_real,ln_compensation_ea20_real",1,1,1,59.02184073887492,55.2459,True,33.61441857540447,30.8151,True,2,2,
not_recommended_with_shadow_rate,70,2005-03-31,2022-06-30,"wx_shadow_rate,ln_hh_loans_ea_stock,ln_nfc_loans_ea_stock,ln_house_price_de_real,ln_compensation_ea20_real",1,1,2,25.407422163470446,35.0116,False,19.36020549890865,24.2522,False,2,2,
not_recommended_with_shadow_rate,70,2005-03-31,2022-06-30,"wx_shadow_rate,ln_hh_loans_ea_stock,ln_nfc_loans_ea_stock,ln_house_price_de_real,ln_compensation_ea20_real",1,1,3,6.047216664561799,18.3985,False,4.33420599144524,17.1481,False,2,2,
not_recommended_with_shadow_rate,70,2005-03-31,2022-06-30,"wx_shadow_rate,ln_hh_loans_ea_stock,ln_nfc_loans_ea_stock,ln_house_price_de_real,ln_compensation_ea20_real",1,1,4,1.7130106731165582,3.8415,False,1.7130106731165582,3.8415,False,2,2,
not_recommended_with_shadow_rate,70,2005-03-31,2022-06-30,"wx_shadow_rate,ln_hh_loans_ea_stock,ln_nfc_loans_ea_stock,ln_house_price_de_real,ln_compensation_ea20_real",1,2,0,110.42167084790238,79.3422,True,67.01042107404345,37.1646,True,1,1,
not_recommended_with_shadow_rate,70,2005-03-31,2022-06-30,"wx_shadow_rate,ln_hh_loans_ea_stock,ln_nfc_loans_ea_stock,ln_house_price_de_real,ln_compensation_ea20_real",1,2,1,43.411249773858934,55.2459,False,24.574799321733234,30.8151,False,1,1,
not_recommended_with_shadow_rate,70,2005-03-31,2022-06-30,"wx_shadow_rate,ln_hh_loans_ea_stock,ln_nfc_loans_ea_stock,ln_house_price_de_real,ln_compensation_ea20_real",1,2,2,18.836450452125696,35.0116,False,11.080818074927866,24.2522,False,1,1,
not_recommended_with_shadow_rate,70,2005-03-31,2022-06-30,"wx_shadow_rate,ln_hh_loans_ea_stock,ln_nfc_loans_ea_stock,ln_house_price_de_real,ln_compensation_ea20_real",1,2,3,7.7556323771978315,18.3985,False,7.276549808405099,17.1481,False,1,1,
not_recommended_with_shadow_rate,70,2005-03-31,2022-06-30,"wx_shadow_rate,ln_hh_loans_ea_stock,ln_nfc_loans_ea_stock,ln_house_price_de_real,ln_compensation_ea20_real",1,2,4,0.4790825687927335,3.8415,False,0.4790825687927335,3.8415,False,1,1,
not_recommended_with_dfr,84,2005-03-31,2025-12-31,"dfr_eop,ln_hh_loans_ea_stock,ln_nfc_loans_ea_stock,ln_house_price_de_real,ln_compensation_ea20_real",-1,1,0,146.29690738693145,60.0627,True,76.60574205545814,30.4428,True,2,2,
not_recommended_with_dfr,84,2005-03-31,2025-12-31,"dfr_eop,ln_hh_loans_ea_stock,ln_nfc_loans_ea_stock,ln_house_price_de_real,ln_compensation_ea20_real",-1,1,1,69.6911653314733,40.1749,True,52.02507157410369,24.1592,True,2,2,
not_recommended_with_dfr,84,2005-03-31,2025-12-31,"dfr_eop,ln_hh_loans_ea_stock,ln_nfc_loans_ea_stock,ln_house_price_de_real,ln_compensation_ea20_real",-1,1,2,17.66609375736962,24.2761,False,9.144107775649033,17.7961,False,2,2,
not_recommended_with_dfr,84,2005-03-31,2025-12-31,"dfr_eop,ln_hh_loans_ea_stock,ln_nfc_loans_ea_stock,ln_house_price_de_real,ln_compensation_ea20_real",-1,1,3,8.521985981720585,12.3212,False,5.095252012646216,11.2246,False,2,2,
not_recommended_with_dfr,84,2005-03-31,2025-12-31,"dfr_eop,ln_hh_loans_ea_stock,ln_nfc_loans_ea_stock,ln_house_price_de_real,ln_compensation_ea20_real",-1,1,4,3.426733969074369,4.1296,False,3.426733969074369,4.1296,False,2,2,
not_recommended_with_dfr,84,2005-03-31,2025-12-31,"dfr_eop,ln_hh_loans_ea_stock,ln_nfc_loans_ea_stock,ln_house_price_de_real,ln_compensation_ea20_real",-1,2,0,114.34113373251293,60.0627,True,58.48717359520562,30.4428,True,5,2,
not_recommended_with_dfr,84,2005-03-31,2025-12-31,"dfr_eop,ln_hh_loans_ea_stock,ln_nfc_loans_ea_stock,ln_house_price_de_real,ln_compensation_ea20_real",-1,2,1,55.853960137307325,40.1749,True,25.80831991747969,24.1592,True,5,2,
not_recommended_with_dfr,84,2005-03-31,2025-12-31,"dfr_eop,ln_hh_loans_ea_stock,ln_nfc_loans_ea_stock,ln_house_price_de_real,ln_compensation_ea20_real",-1,2,2,30.045640219827625,24.2761,True,17.13430102635976,17.7961,False,5,2,
not_recommended_with_dfr,84,2005-03-31,2025-12-31,"dfr_eop,ln_hh_loans_ea_stock,ln_nfc_loans_ea_stock,ln_house_price_de_real,ln_compensation_ea20_real",-1,2,3,12.911339193467866,12.3212,True,8.560745356934625,11.2246,False,5,2,
not_recommended_with_dfr,84,2005-03-31,2025-12-31,"dfr_eop,ln_hh_loans_ea_stock,ln_nfc_loans_ea_stock,ln_house_price_de_real,ln_compensation_ea20_real",-1,2,4,4.350593836533242,4.1296,True,4.350593836533242,4.1296,True,5,2,
not_recommended_with_dfr,84,2005-03-31,2025-12-31,"dfr_eop,ln_hh_loans_ea_stock,ln_nfc_loans_ea_stock,ln_house_price_de_real,ln_compensation_ea20_real",0,1,0,141.24191036233972,69.8189,True,70.2274201632546,33.8777,True,2,2,
not_recommended_with_dfr,84,2005-03-31,2025-12-31,"dfr_eop,ln_hh_loans_ea_stock,ln_nfc_loans_ea_stock,ln_house_price_de_real,ln_compensation_ea20_real",0,1,1,71.01449019908512,47.8545,True,54.07816066265618,27.5858,True,2,2,
not_recommended_with_dfr,84,2005-03-31,2025-12-31,"dfr_eop,ln_hh_loans_ea_stock,ln_nfc_loans_ea_stock,ln_house_price_de_real,ln_compensation_ea20_real",0,1,2,16.936329536428932,29.7961,False,9.760270522925877,21.1314,False,2,2,
not_recommended_with_dfr,84,2005-03-31,2025-12-31,"dfr_eop,ln_hh_loans_ea_stock,ln_nfc_loans_ea_stock,ln_house_price_de_real,ln_compensation_ea20_real",0,1,3,7.176059013503052,15.4943,False,5.544623480297005,14.2639,False,2,2,
not_recommended_with_dfr,84,2005-03-31,2025-12-31,"dfr_eop,ln_hh_loans_ea_stock,ln_nfc_loans_ea_stock,ln_house_price_de_real,ln_compensation_ea20_real",0,1,4,1.6314355332060475,3.8415,False,1.6314355332060475,3.8415,False,2,2,
not_recommended_with_dfr,84,2005-03-31,2025-12-31,"dfr_eop,ln_hh_loans_ea_stock,ln_nfc_loans_ea_stock,ln_house_price_de_real,ln_compensation_ea20_real",0,2,0,112.37731513800544,69.8189,True,64.4338707195906,33.8777,True,2,1,
not_recommended_with_dfr,84,2005-03-31,2025-12-31,"dfr_eop,ln_hh_loans_ea_stock,ln_nfc_loans_ea_stock,ln_house_price_de_real,ln_compensation_ea20_real",0,2,1,47.94344441841484,47.8545,True,24.92613224029935,27.5858,False,2,1,
not_recommended_with_dfr,84,2005-03-31,2025-12-31,"dfr_eop,ln_hh_loans_ea_stock,ln_nfc_loans_ea_stock,ln_house_price_de_real,ln_compensation_ea20_real",0,2,2,23.01731217811549,29.7961,False,16.45604526748638,21.1314,False,2,1,
not_recommended_with_dfr,84,2005-03-31,2025-12-31,"dfr_eop,ln_hh_loans_ea_stock,ln_nfc_loans_ea_stock,ln_house_price_de_real,ln_compensation_ea20_real",0,2,3,6.561266910629107,15.4943,False,5.606063953811949,14.2639,False,2,1,
not_recommended_with_dfr,84,2005-03-31,2025-12-31,"dfr_eop,ln_hh_loans_ea_stock,ln_nfc_loans_ea_stock,ln_house_price_de_real,ln_compensation_ea20_real",0,2,4,0.9552029568171579,3.8415,False,0.9552029568171579,3.8415,False,2,1,
not_recommended_with_dfr,84,2005-03-31,2025-12-31,"dfr_eop,ln_hh_loans_ea_stock,ln_nfc_loans_ea_stock,ln_house_price_de_real,ln_compensation_ea20_real",1,1,0,133.06054505795066,79.3422,True,60.8110314970667,37.1646,True,3,2,
not_recommended_with_dfr,84,2005-03-31,2025-12-31,"dfr_eop,ln_hh_loans_ea_stock,ln_nfc_loans_ea_stock,ln_house_price_de_real,ln_compensation_ea20_real",1,1,1,72.24951356088395,55.2459,True,35.95644892971698,30.8151,True,3,2,
not_recommended_with_dfr,84,2005-03-31,2025-12-31,"dfr_eop,ln_hh_loans_ea_stock,ln_nfc_loans_ea_stock,ln_house_price_de_real,ln_compensation_ea20_real",1,1,2,36.29306463116698,35.0116,True,21.649735662065247,24.2522,False,3,2,
not_recommended_with_dfr,84,2005-03-31,2025-12-31,"dfr_eop,ln_hh_loans_ea_stock,ln_nfc_loans_ea_stock,ln_house_price_de_real,ln_compensation_ea20_real",1,1,3,14.64332896910173,18.3985,False,9.380663498712574,17.1481,False,3,2,
not_recommended_with_dfr,84,2005-03-31,2025-12-31,"dfr_eop,ln_hh_loans_ea_stock,ln_nfc_loans_ea_stock,ln_house_price_de_real,ln_compensation_ea20_real",1,1,4,5.262665470389159,3.8415,True,5.262665470389159,3.8415,True,3,2,
not_recommended_with_dfr,84,2005-03-31,2025-12-31,"dfr_eop,ln_hh_loans_ea_stock,ln_nfc_loans_ea_stock,ln_house_price_de_real,ln_compensation_ea20_real",1,2,0,117.8100812193676,79.3422,True,42.766549767422504,37.1646,True,5,2,
not_recommended_with_dfr,84,2005-03-31,2025-12-31,"dfr_eop,ln_hh_loans_ea_stock,ln_nfc_loans_ea_stock,ln_house_price_de_real,ln_compensation_ea20_real",1,2,1,75.04353145194509,55.2459,True,31.89257675371507,30.8151,True,5,2,
not_recommended_with_dfr,84,2005-03-31,2025-12-31,"dfr_eop,ln_hh_loans_ea_stock,ln_nfc_loans_ea_stock,ln_house_price_de_real,ln_compensation_ea20_real",1,2,2,43.150954698230024,35.0116,True,22.944504149739064,24.2522,False,5,2,
not_recommended_with_dfr,84,2005-03-31,2025-12-31,"dfr_eop,ln_hh_loans_ea_stock,ln_nfc_loans_ea_stock,ln_house_price_de_real,ln_compensation_ea20_real",1,2,3,20.206450548490952,18.3985,True,15.239435124023279,17.1481,False,5,2,
not_recommended_with_dfr,84,2005-03-31,2025-12-31,"dfr_eop,ln_hh_loans_ea_stock,ln_nfc_loans_ea_stock,ln_house_price_de_real,ln_compensation_ea20_real",1,2,4,4.967015424467674,3.8415,True,4.967015424467674,3.8415,True,5,2,
